0,Swedish Short-Snout,Wkjmwpo,48,black
0,Romanian Longhorn,Dlokbaci,15,black
0,Hungarian Horntail,Igdrswcj,73,black
0,Romanian Longhorn,Ugnxyc,54,black
0,Chinese Fireball,Biteknx,87,red
0,Ukrainian Ironbelly,Ldnsvot,67,black
0,Hungarian Horntail,Ghyf,10,white
0,Hungarian Horntail,Lfhl,19,red
0,Ukrainian Ironbelly,Dkieook,4,red
0,Norwegian Ridgeback,Rtxgkkh,75,red
0,Chinese Fireball,Uvcfh,99,white
0,Peruvian Vipertooth,Kie,69,white
0,Romanian Longhorn,Ealgmlmx,71,blue
0,Swedish Short-Snout,Tmmhsn,11,blue
0,Romanian Longhorn,Ccpbe,75,red
0,Ukrainian Ironbelly,Lbc,91,white
0,Peruvian Vipertooth,Ogbuq,97,white
0,Hungarian Horntail,Yfoc,20,black
0,Peruvian Vipertooth,Bfhsiwak,77,black
0,Romanian Longhorn,Lrsgaod,6,blue
0,Romanian Longhorn,Iplg,47,black
0,Antipodean Opaleye,Prmonknq,90,blue
0,Romanian Longhorn,Ctlu,54,black
0,Hungarian Horntail,Vigrfsdq,96,red
0,Swedish Short-Snout,Kfscwt,94,white
0,Norwegian Ridgeback,Aks,70,black
0,Swedish Short-Snout,Oyx,53,red
0,Norwegian Ridgeback,Onlo,93,black
0,Swedish Short-Snout,Aul,25,red
0,Common Welsh Green,Bkt,49,blue
0,Hungarian Horntail,Sspem,36,white
0,Norwegian Ridgeback,Faxxmnxd,56,black
1,Chinese Fireball,Fys,65,blue
1,Ukrainian Ironbelly,Wpywmlm,58,black
1,Ukrainian Ironbelly,Pvfm,20,black
1,Chinese Fireball,Oyro,91,black
1,Chinese Fireball,Dty,93,blue
1,Hebridean Black,Mydko,50,black
1,Ukrainian Ironbelly,Sasc,26,red
1,Hebridean Black,Byqnv,88,white
1,Norwegian Ridgeback,Evi,89,blue
1,Hungarian Horntail,Mgcy,54,white
1,Ukrainian Ironbelly,Mokwefx,21,blue
1,Common Welsh Green,Vdmq,93,blue
1,Norwegian Ridgeback,Oxba,55,black
1,Ukrainian Ironbelly,Qhhbyp,98,white
1,Romanian Longhorn,Glkmfi,3,black
1,Swedish Short-Snout,Oaopu,76,red
1,Hungarian Horntail,Ckyvxoms,25,blue
1,Ukrainian Ironbelly,Gywh,38,blue
1,Antipodean Opaleye,Ynbubmi,61,white
1,Chinese Fireball,Kmsmhf,84,blue
1,Swedish Short-Snout,Jfxtjrlm,84,red
1,Norwegian Ridgeback,Mrqobf,63,white
1,Chinese Fireball,Owyrfswo,93,blue
1,Hungarian Horntail,Ycdoksg,41,white
1,Antipodean Opaleye,Qvj,39,white
1,Hungarian Horntail,Hppsv,32,black
1,Common Welsh Green,Ami,88,black
1,Common Welsh Green,Gwxwgs,79,black
1,Peruvian Vipertooth,Veirgrvf,41,red
1,Common Welsh Green,Awbn,88,red
1,Hebridean Black,Yxi,100,blue
1,Swedish Short-Snout,Gpbs,63,white
1,Chinese Fireball,Hugyqnf,59,black
1,Romanian Longhorn,Srhv,96,blue
1,Common Welsh Green,Sqbcmg,7,red
1,Ukrainian Ironbelly,Dylays,60,blue
1,Norwegian Ridgeback,Wdugte,99,blue
1,Swedish Short-Snout,Fhrn,28,red
1,Romanian Longhorn,Fyghkkl,65,red
1,Swedish Short-Snout,Pinjj,95,white
1,Antipodean Opaleye,Ihvcw,38,blue
1,Norwegian Ridgeback,Vngd,5,white
1,Hungarian Horntail,Kqd,1,red
1,Romanian Longhorn,Mrte,74,blue
1,Norwegian Ridgeback,Mbyyo,47,red
1,Hungarian Horntail,Vsuk,93,black
1,Hebridean Black,Wbt,50,red
1,Ukrainian Ironbelly,Psvfbdrh,80,black
1,Swedish Short-Snout,Fwqvfo,23,red
1,Norwegian Ridgeback,Jrah,23,red
1,Chinese Fireball,Ntmqupek,84,red
1,Peruvian Vipertooth,Lkcsb,50,black
1,Hungarian Horntail,Wiwrl,40,white
1,Chinese Fireball,Ccc,7,black
1,Romanian Longhorn,Obbpww,57,black
1,Peruvian Vipertooth,Unsxa,60,black
1,Hungarian Horntail,Srbxcd,9,red
1,Ukrainian Ironbelly,Vcmp,5,blue
1,Hebridean Black,Euj,78,black
1,Norwegian Ridgeback,Duupe,71,white
1,Romanian Longhorn,Emqax,32,blue
1,Romanian Longhorn,Yqx,49,black
1,Antipodean Opaleye,Rsjyq,98,black
1,Chinese Fireball,Ddeshkw,49,blue
1,Hebridean Black,Rgumchbs,53,white
1,Romanian Longhorn,Yfcs,34,blue
1,Romanian Longhorn,Etflgiyi,2,white
1,Ukrainian Ironbelly,Rdcak,54,white
1,Chinese Fireball,Hcaivb,12,white
1,Hungarian Horntail,Ipnstk,70,black
1,Ukrainian Ironbelly,Igraqom,15,white
1,Hebridean Black,Tqygx,0,blue
1,Antipodean Opaleye,Wvp,87,red
1,Romanian Longhorn,Hveptsk,47,blue
1,Common Welsh Green,Nqmddpi,97,red
1,Hebridean Black,Kathspj,31,red
1,Romanian Longhorn,Mnutlco,24,blue
1,Ukrainian Ironbelly,Cgnbvmse,28,white
1,Common Welsh Green,Okblqdah,85,white
1,Antipodean Opaleye,Igudds,19,red
1,Chinese Fireball,Qmmglme,50,white
1,Ukrainian Ironbelly,Scbp,99,blue
1,Hungarian Horntail,Xqrw,5,white
1,Hebridean Black,Jsnb,0,red
1,Hebridean Black,Lhr,24,blue
1,Norwegian Ridgeback,Tioujyp,49,red
1,Hungarian Horntail,Kpcqjb,29,black
1,Swedish Short-Snout,Aso,30,blue
1,Peruvian Vipertooth,Yhnyxmeu,48,red
1,Antipodean Opaleye,Geaom,15,black
1,Romanian Longhorn,Bkgepy,89,black
1,Norwegian Ridgeback,Escwiyv,53,white
1,Romanian Longhorn,Qmscft,51,black
1,Norwegian Ridgeback,Laqln,59,black
1,Hebridean Black,Arfksi,35,white
1,Hungarian Horntail,Fuklkx,31,red
1,Chinese Fireball,Rdq,28,red
1,Swedish Short-Snout,Jedjysr,62,white
1,Antipodean Opaleye,Jwe,79,red
1,Antipodean Opaleye,Sobbtjj,21,blue
1,Swedish Short-Snout,Klfw,36,blue
1,Swedish Short-Snout,Itngb,20,blue
1,Swedish Short-Snout,Onq,60,blue
1,Hungarian Horntail,Fixdyh,66,blue
1,Peruvian Vipertooth,Krleihy,17,blue
1,Ukrainian Ironbelly,Salb,43,white
1,Norwegian Ridgeback,Vavt,55,black
1,Chinese Fireball,Awkpum,40,black
1,Romanian Longhorn,Ncjia,73,black
1,Common Welsh Green,Caf,73,blue
1,Hungarian Horntail,Mkdcuqi,82,red
1,Chinese Fireball,Vjuhnl,72,white
1,Chinese Fireball,Kjyqiym,37,black
1,Hebridean Black,Euoogxp,10,white
1,Hebridean Black,Svew,35,white
1,Hebridean Black,Qmpdk,100,red
1,Swedish Short-Snout,Hfoau,72,black
1,Peruvian Vipertooth,Ylyfmu,88,red
1,Chinese Fireball,Wlqyvr,50,black
1,Antipodean Opaleye,Reire,91,white
1,Antipodean Opaleye,Fgdtbpx,52,blue
1,Hebridean Black,Hrdv,42,red
1,Antipodean Opaleye,Hehi,37,white
1,Norwegian Ridgeback,Pnyj,47,red
1,Ukrainian Ironbelly,Ukaxmo,75,white
1,Romanian Longhorn,Swnjuwsc,68,black
1,Romanian Longhorn,Vxc,13,black
1,Ukrainian Ironbelly,Sdqgot,58,red
1,Ukrainian Ironbelly,Pcras,36,black
1,Antipodean Opaleye,Weqywdb,30,blue
1,Romanian Longhorn,Napnd,22,red
1,Hungarian Horntail,Fieeuuf,39,white
1,Ukrainian Ironbelly,Hmhyd,58,red
1,Hebridean Black,Diss,98,black
1,Swedish Short-Snout,Ioauerlh,22,red
1,Peruvian Vipertooth,Sgo,48,red
1,Norwegian Ridgeback,Gqgkuxl,38,black
1,Common Welsh Green,Coeos,31,white
1,Ukrainian Ironbelly,Oifeoa,82,red
1,Antipodean Opaleye,Dccxek,59,black
1,Peruvian Vipertooth,Bqe,46,white
1,Norwegian Ridgeback,Hdognuu,74,red
1,Norwegian Ridgeback,Nnf,14,blue
1,Hungarian Horntail,Nnh,17,red
1,Hungarian Horntail,Oxdeh,53,blue
1,Ukrainian Ironbelly,Xdfaein,4,white
1,Antipodean Opaleye,Jmuufdk,41,red
1,Swedish Short-Snout,Ltray,51,red
1,Romanian Longhorn,Rbghkn,44,blue
1,Antipodean Opaleye,Lam,88,red
1,Chinese Fireball,Vlfybfnv,49,red
1,Antipodean Opaleye,Elceo,51,white
1,Hebridean Black,Egoa,6,blue
1,Norwegian Ridgeback,Igobtdik,67,red
1,Hungarian Horntail,Ndbu,68,red
1,Antipodean Opaleye,Ydowk,79,blue
1,Chinese Fireball,Ces,81,black
1,Hungarian Horntail,Msbvwgp,46,white
1,Ukrainian Ironbelly,Sbqhd,24,red
1,Common Welsh Green,Cxfauy,89,blue
1,Romanian Longhorn,Oghb,12,black
1,Hebridean Black,Dhjjusl,57,white
1,Romanian Longhorn,Hvdos,93,blue
1,Common Welsh Green,Mkydy,73,blue
1,Peruvian Vipertooth,Bpxp,18,blue
1,Romanian Longhorn,Enma,18,red
1,Norwegian Ridgeback,Pkuvg,88,black
1,Antipodean Opaleye,Rto,31,red
1,Hungarian Horntail,Gnlvyr,98,black
1,Hebridean Black,Ysy,68,black
1,Chinese Fireball,Pgaux,4,white
1,Ukrainian Ironbelly,Qqu,93,red
1,Ukrainian Ironbelly,Sva,45,red
1,Hebridean Black,Jcoyv,41,blue
1,Hungarian Horntail,Dcxfli,83,white
1,Peruvian Vipertooth,Cpgkt,80,red
1,Hebridean Black,Cdacjywb,24,black
1,Ukrainian Ironbelly,Rjk,4,red
1,Chinese Fireball,Csxlque,20,black
1,Chinese Fireball,Tpqosw,57,white
1,Hungarian Horntail,Inl,33,red
1,Peruvian Vipertooth,Fdnmoids,31,black
1,Romanian Longhorn,Lusp,24,white
1,Swedish Short-Snout,Sekelrmc,10,black
1,Peruvian Vipertooth,Kta,55,white
1,Antipodean Opaleye,Ucsastv,1,blue
1,Common Welsh Green,Gqenm,45,white
1,Swedish Short-Snout,Ndssrxs,59,black
1,Common Welsh Green,Huy,30,red
1,Peruvian Vipertooth,Ndnpok,97,black
2,Swedish Short-Snout,Wplfx,89,black
2,Chinese Fireball,Vnspgdx,82,white
2,Ukrainian Ironbelly,Qehprbcm,81,white
2,Swedish Short-Snout,Qggi,60,blue
2,Ukrainian Ironbelly,Tdn,85,black
2,Hungarian Horntail,Ijdbhx,68,black
2,Romanian Longhorn,Kyaik,28,black
2,Swedish Short-Snout,Shdvnpu,26,white
2,Ukrainian Ironbelly,Ecmwdwnx,2,black
2,Chinese Fireball,Xokvdy,95,black
2,Hungarian Horntail,Kdlohk,11,blue
2,Chinese Fireball,Tvtkr,85,black
2,Hebridean Black,Tqty,39,white
2,Hungarian Horntail,Ranhdpcs,43,white
2,Common Welsh Green,Gnqdhvyf,60,black
2,Romanian Longhorn,Nghb,51,black
2,Hungarian Horntail,Ofgn,31,white
2,Hungarian Horntail,Relpahwk,39,black
2,Ukrainian Ironbelly,Bfwenong,24,white
2,Ukrainian Ironbelly,Qteillo,59,black
2,Antipodean Opaleye,Wfrdncn,38,black
2,Romanian Longhorn,Lhd,27,red
2,Common Welsh Green,Fjgfi,84,blue
2,Peruvian Vipertooth,Fotyxn,5,white
2,Norwegian Ridgeback,Eattaiqb,78,black
2,Antipodean Opaleye,Fwjau,31,black
2,Ukrainian Ironbelly,Bsyk,67,white
2,Chinese Fireball,Fkjpqei,20,black
2,Swedish Short-Snout,Iplkjnm,74,black
2,Antipodean Opaleye,Sohe,63,red
2,Peruvian Vipertooth,Vorffsp,5,blue
2,Common Welsh Green,Anfndwm,82,white
2,Swedish Short-Snout,Wqpm,4,white
2,Norwegian Ridgeback,Yjxvvpsa,57,black
2,Romanian Longhorn,Hwrrv,71,blue
2,Swedish Short-Snout,Oyodviq,59,blue
2,Hungarian Horntail,Npekioh,55,blue
2,Chinese Fireball,Yxf,85,black
2,Antipodean Opaleye,Mskyp,10,red
2,Antipodean Opaleye,Oyr,10,blue
2,Peruvian Vipertooth,Tsjxusik,13,black
2,Peruvian Vipertooth,Qidkq,89,white
2,Norwegian Ridgeback,Qiyoi,89,red
2,Ukrainian Ironbelly,Bbkar,77,black
2,Hungarian Horntail,Hfq,43,white
2,Norwegian Ridgeback,Wixlqwvg,46,red
2,Antipodean Opaleye,Yqrg,81,black
2,Swedish Short-Snout,Yjmt,59,blue
2,Swedish Short-Snout,Tmevksb,6,white
2,Hungarian Horntail,Kvpuxkt,56,blue
2,Chinese Fireball,Paxpgc,49,white
2,Hebridean Black,Eppwojhv,39,white
2,Peruvian Vipertooth,Giq,80,black
2,Norwegian Ridgeback,Olyng,62,black
2,Antipodean Opaleye,Inysaw,54,blue
2,Common Welsh Green,Vyepv,9,blue
2,Hungarian Horntail,Nvwxc,21,white
2,Antipodean Opaleye,Huxuer,29,black
2,Hebridean Black,Irllwoht,51,red
2,Peruvian Vipertooth,Ayg,36,white
2,Ukrainian Ironbelly,Oxobw,81,red
2,Common Welsh Green,Userhas,85,blue
2,Antipodean Opaleye,Eytnss,49,red
2,Hebridean Black,Thxn,61,black
2,Peruvian Vipertooth,Noe,85,black
2,Swedish Short-Snout,Gqequywk,72,white
2,Swedish Short-Snout,Mvin,93,red
2,Norwegian Ridgeback,Hvxcvbj,80,red
2,Chinese Fireball,Qxbiuwmv,32,black
2,Peruvian Vipertooth,Ftemb,41,red
2,Antipodean Opaleye,Crie,82,blue
2,Common Welsh Green,Avmdswpx,89,black
2,Hungarian Horntail,Eya,70,blue
2,Hebridean Black,Vbalpg,60,blue
2,Common Welsh Green,Qlfwdkcp,2,white
2,Ukrainian Ironbelly,Tdsmtxay,27,blue
2,Hungarian Horntail,Jxwydidl,32,blue
2,Chinese Fireball,Eoox,57,black
2,Romanian Longhorn,Qmkhdgtm,41,black
2,Romanian Longhorn,Srkhbn,38,red
2,Ukrainian Ironbelly,Fheed,9,blue
2,Chinese Fireball,Bqwlkk,18,blue
2,Ukrainian Ironbelly,Eayjim,42,red
2,Peruvian Vipertooth,Jpl,67,red
2,Hebridean Black,Xfjqxj,28,black
2,Antipodean Opaleye,Dyfjmdyp,56,blue
2,Chinese Fireball,Xugoiro,83,white
2,Antipodean Opaleye,Urbmlrb,43,white
2,Peruvian Vipertooth,Pjuyb,51,black
2,Hebridean Black,Gbk,78,black
2,Peruvian Vipertooth,Mxdr,23,blue
2,Ukrainian Ironbelly,Gsk,77,white
2,Antipodean Opaleye,Xxxiwk,62,black
2,Ukrainian Ironbelly,Nxuh,51,red
2,Hebridean Black,Yuduq,52,blue
2,Common Welsh Green,Axpk,91,white
2,Ukrainian Ironbelly,Ajvoksuo,72,black
2,Swedish Short-Snout,Rtl,34,black
2,Hungarian Horntail,Pusahil,85,black
2,Antipodean Opaleye,Ohoag,68,red
2,Ukrainian Ironbelly,Fueum,3,white
2,Romanian Longhorn,Spocnrcm,84,black
2,Norwegian Ridgeback,Rbpltmi,93,black
2,Chinese Fireball,Geny,50,white
2,Hebridean Black,Vmjyek,75,black
2,Norwegian Ridgeback,Rpsh,11,white
2,Chinese Fireball,Mcjojyo,13,black
2,Romanian Longhorn,Axgsw,87,white
2,Romanian Longhorn,Iibhlkme,36,red
2,Peruvian Vipertooth,Anqwa,16,black
2,Common Welsh Green,Hypy,39,white
2,Peruvian Vipertooth,Eylsnokf,77,red
2,Romanian Longhorn,Dxljor,8,white
2,Hebridean Black,Racbsj,39,white
2,Peruvian Vipertooth,Ibx,70,blue
2,Ukrainian Ironbelly,Nanck,97,blue
2,Common Welsh Green,Hsbrqlv,87,black
2,Hebridean Black,Xtmf,30,black
2,Common Welsh Green,Ibhposg,32,black
2,Chinese Fireball,Cgrak,35,red
2,Common Welsh Green,Tki,69,black
2,Ukrainian Ironbelly,Xudemudi,41,black
2,Ukrainian Ironbelly,Begebso,12,red
2,Common Welsh Green,Qtpgmdrj,55,white
2,Hebridean Black,Mcibbiyu,78,blue
2,Swedish Short-Snout,Oxvlv,94,black
2,Peruvian Vipertooth,Fnmgxe,74,white
2,Hungarian Horntail,Cvdho,30,white
2,Chinese Fireball,Txriapo,7,black
2,Hebridean Black,Gpufub,41,blue
2,Common Welsh Green,Cksj,86,white
2,Peruvian Vipertooth,Wbgnfr,64,red
2,Norwegian Ridgeback,Bnuir,78,red
2,Common Welsh Green,Svio,20,red
2,Romanian Longhorn,Qtdf,10,white
2,Hungarian Horntail,Xeywxku,87,blue
2,Common Welsh Green,Rhxaeygy,64,blue
2,Ukrainian Ironbelly,Xotrqnwq,69,white
2,Romanian Longhorn,Ieehoh,68,blue
2,Romanian Longhorn,Ivbvk,94,blue
2,Ukrainian Ironbelly,Nqhek,26,white
2,Hebridean Black,Xhd,38,blue
2,Antipodean Opaleye,Ofokh,51,blue
2,Romanian Longhorn,Glhrxidx,65,red
2,Peruvian Vipertooth,Vff,42,white
2,Common Welsh Green,Lkysfoe,14,white
2,Swedish Short-Snout,Syqlg,28,blue
2,Peruvian Vipertooth,Byxorvs,4,white
2,Antipodean Opaleye,Cxtcfuj,63,blue
2,Chinese Fireball,Yyxorfi,22,blue
2,Common Welsh Green,Tinajafv,80,red
2,Antipodean Opaleye,Jmflkcd,99,blue
2,Ukrainian Ironbelly,Pwttmmt,74,blue
2,Antipodean Opaleye,Fquuj,72,white
2,Antipodean Opaleye,Cvsfckd,6,white
2,Antipodean Opaleye,Orxo,63,red
2,Chinese Fireball,Glqopyx,76,black
2,Common Welsh Green,Xqhrex,68,red
2,Ukrainian Ironbelly,Gpv,25,black
2,Peruvian Vipertooth,Qjnk,54,red
2,Antipodean Opaleye,Awjbvy,60,white
2,Swedish Short-Snout,Trpjnov,97,black
2,Hebridean Black,Tbrv,16,red
2,Common Welsh Green,Owtj,4,black
2,Romanian Longhorn,Hydscj,86,black
2,Romanian Longhorn,Kusiwab,43,black
2,Peruvian Vipertooth,Gtylkjt,9,black
2,Antipodean Opaleye,Ifltwbh,98,white
2,Hebridean Black,Ildkq,56,red
2,Common Welsh Green,Fqqvlcsl,34,black
2,Common Welsh Green,Lgofp,64,red
2,Norwegian Ridgeback,Fjm,41,red
2,Ukrainian Ironbelly,Ofefbi,63,red
2,Antipodean Opaleye,Ogwwd,81,white
2,Hebridean Black,Mclx,82,blue
2,Swedish Short-Snout,Trexxb,18,white
2,Norwegian Ridgeback,Laeqgnp,80,blue
2,Swedish Short-Snout,Bgwfnj,32,red
2,Swedish Short-Snout,Jmn,33,white
2,Norwegian Ridgeback,Ujkvdu,54,red
2,Romanian Longhorn,Xffml,45,white
2,Common Welsh Green,Srdloh,65,black
2,Peruvian Vipertooth,Eenwu,2,red
3,Hungarian Horntail,Meaedx,75,red
3,Romanian Longhorn,Jexrsium,96,white
3,Hebridean Black,Khjitl,54,black
3,Romanian Longhorn,Bhqidfp,31,black
3,Norwegian Ridgeback,Yyuvdwvc,14,blue
3,Norwegian Ridgeback,Jffrnvdt,77,white
3,Antipodean Opaleye,Sigd,35,black
3,Hebridean Black,Bwp,2,red
3,Hebridean Black,Gcvgp,44,white
3,Common Welsh Green,Troqwbod,87,black
3,Hebridean Black,Vtusxvt,5,blue
3,Antipodean Opaleye,Cxcgeoy,62,red
3,Common Welsh Green,Atw,0,white
3,Ukrainian Ironbelly,Wbc,18,white
3,Ukrainian Ironbelly,Rkgfp,57,white
3,Common Welsh Green,Uckyjxhm,12,blue
3,Peruvian Vipertooth,Dqnusa,95,blue
3,Antipodean Opaleye,Kiwh,59,red
3,Common Welsh Green,Mgqso,33,red
3,Ukrainian Ironbelly,Dghxu,57,red
3,Peruvian Vipertooth,Obmknm,43,blue
3,Hebridean Black,Dqakko,43,black
3,Hebridean Black,Dwm,11,blue
3,Chinese Fireball,Sqvn,23,blue
3,Chinese Fireball,Cxhjfpe,20,red
3,Ukrainian Ironbelly,Clxgms,50,blue
3,Chinese Fireball,Dsgtcd,38,black
3,Norwegian Ridgeback,Xroo,51,white
3,Norwegian Ridgeback,Awh,62,white
3,Hungarian Horntail,Pvkepqd,86,white
3,Peruvian Vipertooth,Dvbaqe,8,blue
3,Norwegian Ridgeback,Teeim,41,blue
3,Peruvian Vipertooth,Icuiexbw,17,blue
3,Ukrainian Ironbelly,Ijfyernv,99,blue
3,Peruvian Vipertooth,Uuvlhrx,11,black
3,Peruvian Vipertooth,Whcpkxvo,85,white
3,Hebridean Black,Hqdlurrb,7,black
3,Chinese Fireball,Wnbapx,77,black
3,Hebridean Black,Fwh,58,red
3,Romanian Longhorn,Lao,33,white
3,Swedish Short-Snout,Hirwhhfx,57,black
3,Norwegian Ridgeback,Kgmruv,25,white
3,Hungarian Horntail,Quglvbu,71,blue
3,Chinese Fireball,Vjoal,46,white
3,Common Welsh Green,Ianw,85,red
3,Romanian Longhorn,Auyvi,37,white
3,Peruvian Vipertooth,Jknmp,51,red
3,Chinese Fireball,Ciyeppcp,44,white
3,Chinese Fireball,Xngks,26,red
3,Norwegian Ridgeback,Dyrot,88,black
3,Chinese Fireball,Bvojof,45,blue
3,Hebridean Black,Mmegbh,95,white
3,Romanian Longhorn,Aghptdu,96,white
3,Romanian Longhorn,Amdtdeyu,54,red
3,Ukrainian Ironbelly,Fcwr,42,red
3,Romanian Longhorn,Nioaq,78,red
3,Peruvian Vipertooth,Yor,91,blue
3,Romanian Longhorn,Olofkcss,65,red
3,Antipodean Opaleye,Ykgdmo,15,white
3,Chinese Fireball,Giugsq,49,red
3,Hungarian Horntail,Dgl,42,white
3,Peruvian Vipertooth,Mye,87,black
3,Ukrainian Ironbelly,Ylw,87,white
